order_id,order_date,delivery_date,component_id,component_name,cost_per_unit,quantity,supplier_id,supplier_name,supplier_region,geopolitical_risk,avg_quality_score,is_critical,region,delivered_on_time,shipping_cost,weather_event,defect_rate
O00174,2023-06-14,2023-07-13,C001,Semiconductor A,25.0,2167,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,557.52,Earthquake,1.64
O00175,2023-12-31,2024-01-20,C005,Inductor Z,3.0,9887,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,889.72,Typhoon,1.91
O00176,2023-08-09,2023-08-22,C005,Inductor Z,3.0,1974,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,1308.63,Earthquake,1.51
O00177,2023-08-09,2023-08-28,C002,Capacitor B,1.2,6879,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,640.61,Typhoon,1.73
O00178,2024-01-09,2024-01-17,C004,Semiconductor X,22.5,5220,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1064.64,NA,0.87
O00179,2023-02-04,2023-02-11,C004,Semiconductor X,22.5,1627,S003,Supplier C,Americas,0.5,93.2,True,Americas,No,761.44,Earthquake,2.36
O00180,2024-02-20,2024-02-29,C003,Resistor X,0.8,9708,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1443.61,Flood,1.31
O00181,2023-07-30,2023-08-20,C001,Semiconductor A,25.0,7029,S001,Supplier A,APAC,0.7,92.1,True,APAC,No,1328.52,Earthquake,1.07
O00182,2023-11-04,2023-11-18,C003,Resistor X,0.8,9568,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,859.64,NA,0.46
O00183,2023-04-25,2023-05-03,C004,Semiconductor X,22.5,9213,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,677.83,NA,1.24
O00184,2024-02-18,2024-03-07,C002,Capacitor B,1.2,9221,S002,Supplier B,EMEA,0.3,95.4,False,Americas,No,234.13,Earthquake,0.89
O00185,2023-01-15,2023-01-25,C003,Resistor X,0.8,5162,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1398.0,NA,1.36
O00186,2024-03-21,2024-03-30,C002,Capacitor B,1.2,6666,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,290.46,Earthquake,1.24
O00187,2023-02-16,2023-03-21,C001,Semiconductor A,25.0,6263,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,745.78,NA,1.46
O00188,2023-06-09,2023-07-07,C003,Resistor X,0.8,9399,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,975.09,NA,0.58
O00189,2024-01-22,2024-02-15,C002,Capacitor B,1.2,1436,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,553.73,Earthquake,0.24
O00190,2023-11-07,2023-11-26,C004,Semiconductor X,22.5,3631,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1181.43,NA,0.78
O00191,2023-02-26,2023-03-12,C004,Semiconductor X,22.5,9817,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,832.62,Earthquake,1.43
O00192,2023-04-23,2023-05-15,C001,Semiconductor A,25.0,997,S001,Supplier A,APAC,0.7,92.1,True,APAC,No,209.99,NA,1.61
O00193,2024-01-27,2024-02-09,C002,Capacitor B,1.2,2065,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,210.05,Earthquake,0.38
O00194,2023-03-08,2023-03-25,C002,Capacitor B,1.2,3870,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,850.34,Earthquake,1.09
O00195,2023-07-23,2023-08-29,C001,Semiconductor A,25.0,7247,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,224.36,NA,1.69
O00196,2023-08-08,2023-09-05,C005,Inductor Z,3.0,6943,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,576.37,Typhoon,1.06
O00197,2023-03-29,2023-04-28,C003,Resistor X,0.8,7638,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,1281.63,NA,1.08
O00198,2024-03-08,2024-03-16,C004,Semiconductor X,22.5,9748,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,720.58,NA,1.03
O00199,2024-01-17,2024-02-01,C003,Resistor X,0.8,2854,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,299.29,Earthquake,0.43
O00200,2023-09-19,2023-10-05,C005,Inductor Z,3.0,5824,S001,Supplier A,APAC,0.7,92.1,False,APAC,No,656.43,Earthquake,1.68
O00201,2023-02-22,2023-03-03,C002,Capacitor B,1.2,2942,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,983.12,Earthquake,1.28
O00202,2024-05-02,2024-05-31,C002,Capacitor B,1.2,7701,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1180.78,Flood,1.54
O00203,2023-11-26,2023-12-26,C005,Inductor Z,3.0,5395,S001,Supplier A,APAC,0.7,92.1,False,EMEA,No,1323.52,Earthquake,2.03
O00204,2023-08-14,2023-08-21,C002,Capacitor B,1.2,5061,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1235.23,Flood,0.31
O00205,2023-09-17,2023-09-24,C003,Resistor X,0.8,7504,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,248.89,NA,0.53
O00206,2023-11-27,2024-01-03,C001,Semiconductor A,25.0,1579,S001,Supplier A,APAC,0.7,92.1,True,EMEA,No,999.51,Flood,1.76
O00207,2023-10-25,2023-11-16,C004,Semiconductor X,22.5,772,S003,Supplier C,Americas,0.5,93.2,True,Americas,No,784.65,Flood,1.26
O00208,2023-06-14,2023-07-08,C002,Capacitor B,1.2,2571,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1445.04,Typhoon,1.26
O00209,2024-01-01,2024-01-08,C003,Resistor X,0.8,2927,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,250.88,Earthquake,2.93
O00210,2023-09-26,2023-10-17,C004,Semiconductor X,22.5,6062,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,684.71,NA,1.29
O00211,2024-02-01,2024-02-16,C004,Semiconductor X,22.5,957,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1226.0,Earthquake,1.57
O00212,2023-06-18,2023-07-01,C001,Semiconductor A,25.0,6433,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,569.39,Earthquake,1.98
O00213,2024-03-23,2024-04-06,C005,Inductor Z,3.0,9647,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,1062.7,NA,1.83
O00214,2023-03-08,2023-04-01,C004,Semiconductor X,22.5,1488,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,602.46,Typhoon,0.84
O00215,2024-02-21,2024-03-01,C003,Resistor X,0.8,8724,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,321.49,Earthquake,1.38
O00216,2023-07-05,2023-07-15,C005,Inductor Z,3.0,3053,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,1436.52,NA,1.11
O00217,2023-04-26,2023-05-05,C002,Capacitor B,1.2,4946,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1297.76,NA,0.88
O00218,2024-03-03,2024-04-05,C005,Inductor Z,3.0,718,S001,Supplier A,APAC,0.7,92.1,False,APAC,No,1060.51,Flood,1.26
O00219,2023-07-12,2023-07-26,C005,Inductor Z,3.0,2812,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,1137.54,NA,1.54
O00220,2023-12-13,2024-01-10,C003,Resistor X,0.8,7377,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,993.77,Earthquake,2.16
O00221,2023-10-01,2023-10-13,C002,Capacitor B,1.2,7784,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1375.17,NA,0.07
O00222,2023-08-14,2023-09-07,C005,Inductor Z,3.0,6356,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,853.78,Typhoon,1.84
O00223,2024-02-15,2024-03-10,C002,Capacitor B,1.2,4196,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,267.83,Typhoon,0.19
O00224,2024-04-23,2024-05-06,C005,Inductor Z,3.0,8552,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,1306.52,NA,1.26
O00225,2023-05-20,2023-06-08,C002,Capacitor B,1.2,2514,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,1280.36,NA,1.54
O00226,2024-03-28,2024-04-13,C004,Semiconductor X,22.5,6897,S003,Supplier C,Americas,0.5,93.2,True,EMEA,No,269.23,Flood,1.03
O00227,2023-07-17,2023-07-24,C002,Capacitor B,1.2,561,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,614.29,NA,0.46
O00228,2024-02-10,2024-02-19,C003,Resistor X,0.8,4800,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1392.62,Typhoon,0.64
O00229,2024-01-24,2024-02-20,C002,Capacitor B,1.2,186,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1377.61,NA,1.34
O00230,2024-03-03,2024-03-12,C002,Capacitor B,1.2,8747,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,750.23,NA,0.63
O00231,2023-03-04,2023-03-10,C003,Resistor X,0.8,7589,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,281.65,Typhoon,1.11
O00232,2023-01-09,2023-02-08,C005,Inductor Z,3.0,4063,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,1134.11,NA,1.52
O00233,2023-11-11,2023-12-02,C001,Semiconductor A,25.0,6925,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,443.51,Earthquake,1.17
O00234,2024-05-14,2024-06-04,C005,Inductor Z,3.0,8718,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,907.31,Flood,2.57
O00235,2023-07-19,2023-08-25,C001,Semiconductor A,25.0,6438,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,1475.35,NA,1.82
O00236,2023-07-02,2023-08-06,C001,Semiconductor A,25.0,4050,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,1152.82,Earthquake,0.49
O00237,2024-01-12,2024-02-15,C005,Inductor Z,3.0,826,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,657.99,NA,1.59
O00238,2024-03-01,2024-03-30,C002,Capacitor B,1.2,7940,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1021.26,NA,0.67
O00239,2023-01-19,2023-02-02,C004,Semiconductor X,22.5,3368,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1351.53,NA,1.43
O00240,2023-07-23,2023-08-28,C005,Inductor Z,3.0,4250,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,247.61,Earthquake,1.1
O00241,2023-07-02,2023-07-31,C003,Resistor X,0.8,5538,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,555.18,NA,0.94
O00242,2024-01-16,2024-02-04,C004,Semiconductor X,22.5,6434,S003,Supplier C,Americas,0.5,93.2,True,EMEA,No,640.75,NA,1.25
O00243,2023-07-08,2023-08-07,C004,Semiconductor X,22.5,1453,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1145.21,NA,1.43
O00244,2024-02-26,2024-03-12,C005,Inductor Z,3.0,5362,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,333.38,NA,0.9
O00245,2023-06-06,2023-06-25,C003,Resistor X,0.8,7081,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,416.64,Typhoon,0.83
O00246,2023-01-22,2023-02-19,C004,Semiconductor X,22.5,5876,S003,Supplier C,Americas,0.5,93.2,True,EMEA,No,999.31,Typhoon,0.76
O00247,2023-02-08,2023-03-11,C001,Semiconductor A,25.0,6052,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,867.01,Earthquake,1.17
O00248,2024-05-02,2024-05-07,C002,Capacitor B,1.2,7279,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,245.24,NA,1.88
O00249,2023-07-05,2023-07-22,C003,Resistor X,0.8,630,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,986.62,Earthquake,1.2
O00250,2023-07-10,2023-07-29,C003,Resistor X,0.8,9503,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,379.0,NA,0.37
O00251,2023-11-29,2023-12-12,C003,Resistor X,0.8,1958,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,233.69,NA,1.46
O00252,2023-07-18,2023-08-26,C005,Inductor Z,3.0,4388,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,1207.45,Earthquake,2.56
O00253,2023-11-10,2023-11-24,C002,Capacitor B,1.2,8147,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,460.23,NA,1.52
O00254,2023-03-30,2023-04-26,C004,Semiconductor X,22.5,1538,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,1253.67,NA,0.24
O00255,2023-12-30,2024-01-06,C003,Resistor X,0.8,4857,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1358.73,NA,0.76
O00256,2024-02-11,2024-02-27,C002,Capacitor B,1.2,2088,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1480.67,NA,1.63
O00257,2023-01-14,2023-01-30,C004,Semiconductor X,22.5,6144,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,807.63,Flood,0.65
O00258,2024-03-28,2024-04-09,C005,Inductor Z,3.0,6623,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,1499.47,Earthquake,1.72
O00259,2023-07-30,2023-09-02,C005,Inductor Z,3.0,9519,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,295.88,NA,1.89
O00260,2023-08-19,2023-09-12,C001,Semiconductor A,25.0,5744,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,366.83,Flood,1.04
O00261,2023-04-04,2023-05-08,C005,Inductor Z,3.0,7188,S001,Supplier A,APAC,0.7,92.1,False,APAC,No,853.72,NA,1.47
O00262,2023-03-20,2023-04-08,C005,Inductor Z,3.0,5386,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,1415.16,NA,0.12
O00263,2024-04-03,2024-04-22,C005,Inductor Z,3.0,4205,S001,Supplier A,APAC,0.7,92.1,False,EMEA,No,455.19,Flood,0.99
O00264,2023-11-17,2023-12-01,C002,Capacitor B,1.2,1630,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,853.35,NA,0.87
O00265,2023-03-20,2023-04-04,C005,Inductor Z,3.0,5631,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,1295.29,Flood,0.88
O00266,2023-02-11,2023-02-22,C001,Semiconductor A,25.0,9549,S001,Supplier A,APAC,0.7,92.1,True,Americas,No,544.05,NA,2.32
O00267,2023-11-13,2023-12-08,C004,Semiconductor X,22.5,9038,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,576.57,NA,0.28
O00268,2024-02-17,2024-03-18,C002,Capacitor B,1.2,4973,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,789.61,Earthquake,0.78
O00269,2023-08-14,2023-09-01,C002,Capacitor B,1.2,3442,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,642.25,NA,1.07
O00270,2024-01-11,2024-01-27,C003,Resistor X,0.8,2242,S002,Supplier B,EMEA,0.3,95.4,False,Americas,No,1188.86,Flood,1.72
O00271,2023-06-13,2023-06-30,C001,Semiconductor A,25.0,4482,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,784.47,NA,0.78
O00272,2023-05-29,2023-07-08,C001,Semiconductor A,25.0,6950,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,522.75,NA,2.08
O00273,2024-01-05,2024-01-25,C005,Inductor Z,3.0,2710,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,847.75,Flood,1.51
O00274,2024-03-26,2024-04-09,C004,Semiconductor X,22.5,1575,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1428.8,Flood,0.51
O00275,2023-04-21,2023-05-14,C002,Capacitor B,1.2,928,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,565.76,Flood,1.23
O00276,2023-05-27,2023-06-18,C004,Semiconductor X,22.5,1861,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,760.21,NA,1.1
O00277,2024-01-27,2024-02-13,C003,Resistor X,0.8,6663,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,266.5,Flood,0.7
O00278,2023-10-11,2023-10-25,C003,Resistor X,0.8,8361,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,785.46,Flood,1.03
O00279,2023-12-15,2024-01-13,C005,Inductor Z,3.0,1684,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,712.07,NA,1.31
O00280,2024-01-22,2024-01-31,C003,Resistor X,0.8,8441,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,721.8,NA,1.06
O00281,2023-03-12,2023-04-13,C001,Semiconductor A,25.0,7861,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,875.13,NA,1.83
O00282,2023-03-13,2023-04-02,C005,Inductor Z,3.0,5318,S001,Supplier A,APAC,0.7,92.1,False,Americas,No,411.25,Flood,2.29
O00283,2023-10-31,2023-11-15,C003,Resistor X,0.8,8451,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,892.04,Earthquake,0.38
O00284,2023-09-01,2023-09-06,C003,Resistor X,0.8,1895,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1473.87,Flood,2.07
O00285,2023-11-02,2023-11-27,C001,Semiconductor A,25.0,9577,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,950.92,Earthquake,0.52
O00286,2023-09-03,2023-09-18,C005,Inductor Z,3.0,6329,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,392.11,Earthquake,1.42
O00287,2023-10-21,2023-11-30,C001,Semiconductor A,25.0,3225,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,224.62,NA,1.79
O00288,2023-07-31,2023-08-27,C002,Capacitor B,1.2,8321,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1207.46,Typhoon,1.14
O00289,2023-12-28,2024-01-11,C001,Semiconductor A,25.0,9289,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,622.56,Earthquake,1.19
O00290,2023-07-12,2023-08-01,C005,Inductor Z,3.0,7631,S001,Supplier A,APAC,0.7,92.1,False,Americas,No,1385.76,NA,1.4
O00291,2023-12-13,2024-01-11,C003,Resistor X,0.8,4431,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,993.1,NA,0.75
O00292,2023-10-13,2023-10-27,C003,Resistor X,0.8,4976,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1202.53,Earthquake,0.71
O00293,2023-06-12,2023-07-02,C004,Semiconductor X,22.5,4580,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,574.13,Flood,1.42
O00294,2023-07-14,2023-08-21,C005,Inductor Z,3.0,5754,S001,Supplier A,APAC,0.7,92.1,False,EMEA,No,1440.99,NA,1.68
O00295,2023-05-28,2023-07-07,C001,Semiconductor A,25.0,5774,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,1401.21,Earthquake,1.15
O00296,2023-04-20,2023-05-01,C004,Semiconductor X,22.5,4542,S003,Supplier C,Americas,0.5,93.2,True,EMEA,No,1412.93,Earthquake,1.45
O00297,2023-02-25,2023-03-21,C002,Capacitor B,1.2,4020,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,515.2,Earthquake,1.15
O00298,2023-11-23,2023-12-05,C002,Capacitor B,1.2,6871,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,629.38,Typhoon,1.41
O00299,2023-01-03,2023-01-25,C002,Capacitor B,1.2,2687,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,728.98,Typhoon,1.31
O00300,2024-01-23,2024-02-06,C002,Capacitor B,1.2,1069,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1380.32,NA,0.59
O00301,2023-04-29,2023-05-26,C005,Inductor Z,3.0,711,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,1387.2,NA,1.22
O00302,2024-04-23,2024-04-29,C002,Capacitor B,1.2,6604,S002,Supplier B,EMEA,0.3,95.4,False,Americas,No,1224.35,NA,1.37
O00303,2024-03-24,2024-03-30,C003,Resistor X,0.8,9405,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,983.62,NA,1.31
O00304,2023-11-25,2023-12-17,C004,Semiconductor X,22.5,2298,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1306.38,Typhoon,0.99
O00305,2024-02-19,2024-02-27,C002,Capacitor B,1.2,7618,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1042.77,Earthquake,1.06
O00306,2024-01-13,2024-02-02,C001,Semiconductor A,25.0,9402,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,1076.72,NA,2.14
O00307,2024-03-14,2024-04-13,C005,Inductor Z,3.0,7107,S001,Supplier A,APAC,0.7,92.1,False,EMEA,No,869.86,NA,1.2
O00308,2023-04-05,2023-04-19,C001,Semiconductor A,25.0,4164,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,208.88,Typhoon,1.77
O00309,2024-01-21,2024-02-03,C004,Semiconductor X,22.5,5047,S003,Supplier C,Americas,0.5,93.2,True,APAC,No,957.2,Flood,0.9
O00310,2023-12-01,2023-12-17,C003,Resistor X,0.8,1117,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1068.12,Typhoon,0.89
O00311,2023-07-27,2023-08-22,C002,Capacitor B,1.2,5195,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1097.38,Earthquake,1.55
O00312,2023-11-11,2023-11-23,C003,Resistor X,0.8,2288,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,821.64,Typhoon,1.41
O00313,2023-07-11,2023-08-03,C005,Inductor Z,3.0,7814,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,1184.56,Earthquake,1.91
O00314,2023-12-15,2024-01-13,C002,Capacitor B,1.2,1441,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,883.16,Flood,1.65
O00315,2023-02-09,2023-03-04,C003,Resistor X,0.8,9072,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1373.75,NA,1.01
O00316,2023-03-18,2023-04-02,C005,Inductor Z,3.0,8625,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,774.39,Earthquake,1.84
O00317,2023-09-08,2023-09-20,C005,Inductor Z,3.0,7398,S001,Supplier A,APAC,0.7,92.1,False,APAC,No,1251.3,Typhoon,1.34
O00318,2023-08-01,2023-08-25,C005,Inductor Z,3.0,9255,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,801.09,NA,1.66
O00319,2023-07-22,2023-08-09,C001,Semiconductor A,25.0,3670,S001,Supplier A,APAC,0.7,92.1,True,EMEA,No,951.8,NA,1.43
O00320,2023-12-25,2024-01-01,C003,Resistor X,0.8,1087,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1414.96,NA,1.05
O00321,2023-05-27,2023-06-19,C001,Semiconductor A,25.0,2318,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,1195.58,Earthquake,1.8
O00322,2023-07-11,2023-07-28,C004,Semiconductor X,22.5,6284,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,688.34,Earthquake,0.59
O00323,2023-03-10,2023-04-09,C005,Inductor Z,3.0,2043,S001,Supplier A,APAC,0.7,92.1,False,EMEA,No,432.02,Flood,2.55
O00324,2023-03-07,2023-04-09,C005,Inductor Z,3.0,156,S001,Supplier A,APAC,0.7,92.1,False,EMEA,No,1183.03,NA,1.0
O00325,2023-08-06,2023-09-02,C005,Inductor Z,3.0,3862,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,521.77,NA,0.89
O00326,2023-04-07,2023-05-05,C003,Resistor X,0.8,627,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1252.32,Typhoon,1.58
O00327,2023-05-04,2023-05-20,C001,Semiconductor A,25.0,9831,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,243.65,Flood,1.9
O00328,2023-05-06,2023-06-08,C001,Semiconductor A,25.0,7291,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,504.64,NA,1.81
O00329,2023-09-15,2023-09-29,C002,Capacitor B,1.2,9538,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,614.57,Flood,1.31
O00330,2023-05-02,2023-05-16,C003,Resistor X,0.8,8640,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,487.36,NA,0.99
O00331,2023-10-13,2023-11-22,C001,Semiconductor A,25.0,2969,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,1013.79,Typhoon,1.05
O00332,2023-01-25,2023-02-10,C004,Semiconductor X,22.5,6344,S003,Supplier C,Americas,0.5,93.2,True,Americas,No,1221.55,NA,1.04
O00333,2023-07-29,2023-08-07,C004,Semiconductor X,22.5,3112,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1180.74,Typhoon,0.66
O00334,2023-06-03,2023-06-30,C002,Capacitor B,1.2,7686,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1389.16,Flood,1.49
O00335,2023-10-13,2023-11-03,C004,Semiconductor X,22.5,4078,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,531.49,NA,0.93
O00336,2024-04-17,2024-05-11,C001,Semiconductor A,25.0,1614,S001,Supplier A,APAC,0.7,92.1,True,APAC,No,896.33,NA,1.09
O00337,2023-07-13,2023-08-08,C003,Resistor X,0.8,747,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1335.71,NA,0.84
O00338,2023-04-22,2023-05-17,C005,Inductor Z,3.0,5555,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,594.14,NA,1.71
O00339,2024-05-07,2024-06-04,C002,Capacitor B,1.2,7946,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1388.77,Earthquake,0.72
O00340,2023-07-23,2023-08-04,C002,Capacitor B,1.2,4737,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,694.86,Flood,0.59
O00341,2023-06-07,2023-06-20,C003,Resistor X,0.8,8247,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,805.81,Earthquake,1.12
O00342,2024-04-13,2024-04-24,C003,Resistor X,0.8,6881,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,259.43,NA,1.12
O00343,2023-01-09,2023-01-22,C002,Capacitor B,1.2,9668,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,952.89,Typhoon,0.75
O00344,2023-04-11,2023-04-26,C002,Capacitor B,1.2,9435,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1283.37,Typhoon,0.76
O00345,2023-05-12,2023-06-10,C003,Resistor X,0.8,8137,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,799.08,Earthquake,1.12
O00346,2023-03-13,2023-04-10,C002,Capacitor B,1.2,3115,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1391.97,Flood,0.28
O00347,2023-09-26,2023-10-07,C001,Semiconductor A,25.0,1317,S001,Supplier A,APAC,0.7,92.1,True,APAC,No,1428.74,Earthquake,0.8
O00348,2023-07-31,2023-08-14,C001,Semiconductor A,25.0,3891,S001,Supplier A,APAC,0.7,92.1,True,APAC,No,288.36,NA,1.14
